author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Customer789234,/gp/profile/amzn1.account.AE3L5NPR7HHWEGDPTD72KM55S6WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Cool music,Epic,Verified Purchase,,6,12,Public,21292784
THE ANGUISH,/gp/profile/amzn1.account.AFGB4SUQUP4WO7R3VFGQNWLJU4QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 9, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Jsnsnsnsnnsnsnsns,nsnsnansjsnwnnw,Verified Purchase,,18,10,Public,57431877
Amazon Customer,/gp/profile/amzn1.account.AFY24O6KQBGGKBTJJRGZLMJPVNYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 19, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,A fun Very hard game with no in-app purchases!,cheat m8,Verified Purchase,One person found this helpful,1,1,Public,69652262
Esme4life11,/gp/profile/amzn1.account.AGD3JSPOUNWMHUPDFEOQFSTUREGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 7, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,It is worth your money you don't have to pay for anything else. Really fun and challenging.,Worth it,Verified Purchase,,26,11,Public,53650610
Lolomon,/gp/profile/amzn1.account.AHKHTR73CAO4FWR7HGJEEZTEBQNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"This game makes me ragequit, but I love it!",Loved It!!!,Verified Purchase,,8,3,Public,56553742
xMasterStrikex,/gp/profile/amzn1.account.AG5RF5OSKXVWD2WR5CYJNXPTLJXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 27, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Bestgame ever!!! but how do you update it on kindle? I saw that it needed to be updated but then I couldn't update it! :(,awesome! but....,Verified Purchase,2 people found this helpful,2,2,Public,59691084
M.D.,/gp/profile/amzn1.account.AFS6MSBL2SBORLY2MRO6YDNTV7UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Good game,Five Stars,Verified Purchase,3 people found this helpful,3,4,Public,40007004
marshe  Joseph,/gp/profile/amzn1.account.AE474RO7ETPFC7SA3EQQ7QAU2GJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,4.0 out of 5 stars,Difficult but fun,Four Stars,Verified Purchase,,3,10,Public,55443823
Charla Calicott,/gp/profile/amzn1.account.AF4N6ORQKTQUPXPTW5JNYXKXOZ7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 25, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Best game ever created squeegee sorry so happy😊😊😊😂😂😂,amazing,Verified Purchase,One person found this helpful,13,10,Public,67619129
Sarah Hasler,/gp/profile/amzn1.account.AG2HUPIHLR2IQZ5GH5IYCLAQOG4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 14, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,Cool beans dude,Awesome,Verified Purchase,2 people found this helpful,9,7,Public,44556891
Kindle Customer,/gp/profile/amzn1.account.AGHI6S37AZDOP64Z3DRRWUFTK3PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Great,Five Stars,Verified Purchase,One person found this helpful,1,1,Public,67588224
Brandon Smith,/gp/profile/amzn1.account.AEXWEMKYFTPFV2DQ7LCZYEROHAZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 11, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,4.0 out of 5 stars,Good game over all. Could use some more levels  preinstalled.,Four Stars,Verified Purchase,One person found this helpful,1,2,Public,33005470
stupid,/gp/profile/amzn1.account.AG7ZMQW6KT7QZ6FE2K26SUAYHIUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 20, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,This game is awesome,Five Stars,Verified Purchase,4 people found this helpful,8,2,Public,57094076
Douglas W.,/gp/profile/amzn1.account.AEDXV2NUX5W2AC5I3MP4FLE3D5JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 14, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,funnest game worth the money play it all day fun fun fun fun fun fun fun fun fun fun fun,awesome game,Verified Purchase,One person found this helpful,65,12,Public,82941483
widefootfamily,/gp/profile/amzn1.account.AGPFRSSRD55DQR3HO2Q34WVTYI2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 15, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Best game,Five Stars,Verified Purchase,,7,3,Public,60157403
Geraldine Transue,/gp/profile/amzn1.account.AHVIU4XNSMZJJYA7NMWLEFS3UNJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,It's awesome I wanna kill myself,crap,Verified Purchase,One person found this helpful,1,1,Public,69049754
Great game if you liked this game try monument valley,/gp/profile/amzn1.account.AFQYI7SALZ3JCBAM6QFXVQQLVUMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 31, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,TOTALLY WORTH THW MONEY. Gets u annoyed but it's very addicting and hard but not too hard. I recommend fully,best game ever,Verified Purchase,One person found this helpful,5,5,Public,23298518
Burggraffs,/gp/profile/amzn1.account.AENVBFMYH2F7KMSVESOUU6NPBQTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,Fun game😊,😵,Verified Purchase,One person found this helpful,7,11,Public,16279471
shea,/gp/profile/amzn1.account.AGW2KSSSBV7QQVSDDIS5CVHN67FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,I love geometry dash because u can make your own levels and unlock new icons. The best game.,Five Stars,Verified Purchase,3 people found this helpful,6,5,Public,54457899
Paul Kurashima,/gp/profile/amzn1.account.AH2K5FWMJTFCXXGK5WZZX7JXATDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 13, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews,5.0 out of 5 stars,This game is one of the best games out there. Definitely worth the 2 dollars.,Great Game,Verified Purchase,20 people found this helpful,39,3,Public,47400623
gimparella,/gp/profile/amzn1.account.AHG2I456OU5CYPRWVAM2OAECLKQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,I love this app! It is so fun to play!,Awesome,Verified Purchase,11 people found this helpful,43,8,Public,2736446
sandra brockman,/gp/profile/amzn1.account.AEGJ2LDFPYRXEKNADZIHZZ4WO43A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,It vary funIt fun because you can create your own levelBecause you can jumpYou can play other people levels,geometry dash,Verified Purchase,One person found this helpful,2,2,Public,67622823
Shane bankston,/gp/profile/amzn1.account.AGFA6LOTGPUSJG6KVKFRHWLVCXZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 28, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,4.0 out of 5 stars,It's very good but take to much time.  I do like the app but the app doesn't like me. I could of went to DQ but I didn't go. I now realised that now.,a very game😀,Verified Purchase,2 people found this helpful,2,4,Public,60107574
DrewTrain,/gp/profile/amzn1.account.AFTIUKAHD7O2ISB3YHQZJLX5EK6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 29, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,I play every day😅,Five Stars,Verified Purchase,,0,4,Public,57941530
Myson Houston,/gp/profile/amzn1.account.AE4AO2SJD2M4I2DG5VRJLEV4RBZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,Oh my god amazing game never thought just could have so much fun creating a level this game is recommended,AMAZING,Verified Purchase,3 people found this helpful,4,2,Public,57819139
Buck Mom,/gp/profile/amzn1.account.AGQZQBQE2CY2QFOF76DAHK5HUNDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,It was so cool and fun.,cool,Verified Purchase,4 people found this helpful,152,7,Public,43918905
dana fernandez,/gp/profile/amzn1.account.AFGXF5MJL2JMFAR7Y5Y6INCMH6JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,This game is the best it is so fun. Making levels and playing levels.,best game ever,Verified Purchase,One person found this helpful,9,5,Public,51753362
Michael E Collins,/gp/profile/amzn1.account.AGCJJIZNIAAY6JUFPUZBPDDVEMQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 23, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,Really good and fun game.,Great game,Verified Purchase,,10,11,Public,82595263
Greg Ferrell,/gp/profile/amzn1.account.AH3KGIG6IJBXB5532MTUJXLLJGMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 21, 2017",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,U wil luv this game ITS AMAZING. SO COOL. BEAST MODE.,Amazing Game,Verified Purchase,2 people found this helpful,7,4,Public,42859006
Deborah Ward,/gp/profile/amzn1.account.AEW72OS6MGV3R7UAPAQYUEUAOCJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 22, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews,5.0 out of 5 stars,Great fun but takes a lot of skill.,Great fun,Verified Purchase,2 people found this helpful,20,3,Public,13916259
hhh,/gp/profile/amzn1.account.AGE55O46C3HFYWZKF7SFYL6IC5VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Gggg)ggggggggyyy ya ya ya,hummmmm,Verified Purchase,,62,18,Public,19910873
Jensen,/gp/profile/amzn1.account.AHSRZWCR2YBC7TLDWH6OLYNCINLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,I love geometry dash it is tough but it is really fun you should play too it has a lot of fun levels and icons it has a simple yet awesome aspect and I really like this game everyone is playing it Anson.you should too,this game is really fun i love the simple yet verg hard asspect of this algame althougb it does frustrate me somtimes,Verified Purchase,2 people found this helpful,1637,181,Public,111056
Kiana,/gp/profile/amzn1.account.AGVQ2LYHZZFMWGNLYUCKCX2FKN5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Great game  love it super funnnnnn,Awesome funnnnnnnn,Verified Purchase,2 people found this helpful,2,1,Public,70436239
this game is epic you should buy it,/gp/profile/amzn1.account.AEMDZ36LSLC3Y24J3JLGUN3C6PMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,The game is very difficult but very time consuming. I think I've only played 20 minutes when it has actually been 2 hours.,Amazing game,Verified Purchase,2 people found this helpful,27,6,Public,49472166
Azzys Kindl,/gp/profile/amzn1.account.AFCBDTMV3OY6Z3P7EW2ODUIMF7DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,This app is so addictive and cool 5 stars :),awesome,Verified Purchase,,15,4,Public,45882343
Scott E Coursin,/gp/profile/amzn1.account.AG5UZUXQQOLE3Q5DQHOJOJMC2HFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 24, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,"Get this game, because everything inside of it is just so colorful and fun! everyone in the world needs to play this game",It is awesome,Verified Purchase,,5,7,Public,55242319
awesome!,/gp/profile/amzn1.account.AGOBHI6TDYDMFYOH5ONXMPMORJTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 6, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,So cool!!!! I love this game!!!!,Awesome,Verified Purchase,One person found this helpful,1,2,Public,67880835
Sam,/gp/profile/amzn1.account.AF5Z74ZELL34PF2IA6KA7BCY7CFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,"This game is extremely addicting and I can't stop playing! I beat the free version, so I just had to get the full version. NO REGRETS. Colourful, fun, and absolutely creative. I don't plan on deleting this game...ever!",AMAZING,Verified Purchase,17 people found this helpful,17,5,Public,37218727
MamaG1966,/gp/profile/amzn1.account.AGPPDLCPNEWP4HDZYUHR2LFLMOQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 13, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Amazing😂😂😂😂😂😂😂😎😎😎,Five Stars,Verified Purchase,,17,1,Public,72151343
Amazon Customer,/gp/profile/amzn1.account.AHL6KW54CRJV45GPKYOFCC5A63HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 8, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews,5.0 out of 5 stars,Asome,Five Stars,Verified Purchase,One person found this helpful,13,14,Public,19477326
Cari L Johnson,/gp/profile/amzn1.account.AFVP6GLNMFHVDWBS7SNMVPY4BSBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,4.0 out of 5 stars,GREAT😁😍😰,GREAT,Verified Purchase,One person found this helpful,1,1,Public,67629927
J Phillips,/gp/profile/amzn1.account.AEI5CGAGHFTHTGH5MJQJFZGXAVPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 24, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,4.0 out of 5 stars,It is a game that you get bored with sometimes.,asome!,Verified Purchase,,3,5,Public,16666134
Rob McGlothin,/gp/profile/amzn1.account.AHDLGJO7UH6YG2H34MOC4C2MS77Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 31, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,I love it!!! You should totally get the game!!!!!,amazing!!,Verified Purchase,,10,13,Public,13017071
mom,/gp/profile/amzn1.account.AG626R3525DAN6KT7EA6QY37QA3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 24, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,Geometry amazing,Euh,Verified Purchase,,2,15,Public,16194226
perfect game love it love it love it !!!! :),/gp/profile/amzn1.account.AFWPXZ5K5VXV6UBRMB3TUWMJ6BLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,Best game ever love it love love it it's perfect create your own levels play other people's levels love it :),AWESOME,Verified Purchase,,6,14,Public,23947341
Rudy Wolfer,/gp/profile/amzn1.account.AHVBXVYM7GOHYJ5GK24MJVOAYWIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,I love this game very much! It's a very addicting and interesting game with bright colors and funny gameplay!,I love this game very much,Verified Purchase,,0,4,Public,63705785
Marcia Cochran,/gp/profile/amzn1.account.AG57YRG2TIHMK6Q2D3E6ZOXRWBLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,AWESOME coo,great,Verified Purchase,,17,4,Public,61788412
Erica Swanson,/gp/profile/amzn1.account.AF2BPF6YNMAENVPHBN4FLREXPSKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,This app is just like the impossible GAME. On lvl 15 electrolytimax I have 95% :),BEST GAME I'VE EVER SEEN!,Verified Purchase,2 people found this helpful,2,5,Public,19924298
IKA,/gp/profile/amzn1.account.AFUATZQOF4454JTUNY5HJM2IHC4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 1, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,This app is amazing it has more levels and you can make your own level. The purchase is definitely worth it,Amazing,Verified Purchase,,28,7,Public,57310155
Sad Meme,/gp/profile/amzn1.account.AFGGAUUBC4P23YJVBXZYNESSQSZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 19, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews,5.0 out of 5 stars,This game is the making of my rage and pride. It is harder on tablet than pc.,I can't even.,Verified Purchase,3 people found this helpful,80,9,Public,23865455
Nai,/gp/profile/amzn1.account.AH6OT3NETZHMXZWPAEI2T4NXU3FQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2018",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,My children love it.,Five Stars,Verified Purchase,3 people found this helpful,49,6,Public,58562328
yo whadup,/gp/profile/amzn1.account.AHSZB6OAHYQFFNSEYPLOVQH7AKBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 19, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,LIKE HOW YOU CAN CREATE YOUR  OWN LEVELS.Great game.Just like theLove  the developers LEVELS like back on track.impossible game.,awesome,Verified Purchase,2 people found this helpful,11,5,Public,57098166
John Lee,/gp/profile/amzn1.account.AF3IULZ5P4MYHD5BSNKWA2BMDB6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 10, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews,5.0 out of 5 stars,"Fun game. Lots of levels and customization. It may seem hard in the beginning but if you have the motivation, you can do it. Hope this helps. :)",Pretty fun,Verified Purchase,2 people found this helpful,2,2,Public,63570193
