author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Dennis F Connelly,/gp/profile/amzn1.account.AHAQEP3PK7BWU6FNYDRMJEULLS4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Campbells is great product,Ecellent tasting product,Flavor Name: Chicken Won TonSize: 10.5 Ounce (Pack of 12)Verified Purchase,,21236031,50,242,Public
A Sheets,/gp/profile/amzn1.account.AEIVUVMV2ALPQ4KNWJQGYUGZZCBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 14, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,I like the soup and the price when i bought it,Nice flavor,Flavor Name: Chicken Won TonSize: 10.5 Ounce (Pack of 12)Verified Purchase,,911536,26,194,Public
Taylorbaby,/gp/profile/amzn1.account.AEUK6RXRWUGPE2JLYL7AUI654Y4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Mmm.. Good!!!,Mmm Good!!!,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,120244,0,141,Public
Jennifer Long,/gp/profile/amzn1.account.AGHZHR2V7LTEJJQ3PF22JCVLQ6AQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 19, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews,5.0 out of 5 stars,Good soup,Um um good,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,1386814,14,127,Public
redlin51,/gp/profile/amzn1.account.AERX4PQFYR4PB2O6CKTCHK6CNBYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 31, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,The soup was packaged well.,good soup,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,4284274,216,878,Public
Karen meadows,/gp/profile/amzn1.account.AHWCTTYXQO4ADRNESNJ5VBODFBCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 30, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Flavor,Price,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,1672157,6,92,Public
Julie  Perkins,/gp/profile/amzn1.account.AHNQSVYCXEPXRKE4JCVHKPFLNMKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 24, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,I wish there had been less dents in my cans,Dents in cans,Flavor Name: Double NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,15735790,1,29,Public
Amazon Customer,/gp/profile/amzn1.account.AHTDZXBN5IAS47N4LKNVQV2NF5ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 4, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,just as I remembered it.,excellent,Flavor Name: Chicken VegetableSize: 10.5 Ounce (Pack of 12)Verified Purchase,,6278600,7,37,Public
Steven Hall,/gp/profile/amzn1.account.AGH2LDUWM4XHPIKOFTFBDPZ3WORQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Good since childhood,Good since childhood,Flavor Name: Bean with BaconSize: 11.25 Ounce (Pack of 12)Verified Purchase,,3006087,24,36,Public
Otto's Mother,/gp/profile/amzn1.account.AFHGQEXXAJW6LDZJGN2VULLJ66RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2018",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"Campbell""s Chicken Gumbo Soup is another Campbell's favorite of mine. I love how the ingredients combine together that create that down home nurturing comfort food feeling",Campbell's Chicken Gumbo Soup,Flavor Name: Chicken GumboSize: 10.5 Ounce (Pack of 12)Verified Purchase,2 people found this helpful,84066606,21,43,Public
John beard,/gp/profile/amzn1.account.AGDRUEIIIITFTE2HRAT4SRI6XUWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 23, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Packaging was very nice. Good value and was delivered in a timely manner,Good value,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,8956713,3,30,Public
Kelly Livingston,/gp/profile/amzn1.account.AESQXMGK33NEWAEDYX5UGFHWTMHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 15, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,Easy to prep and eat,Got me through my cold,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,31146380,20,36,Public
debra christeson,/gp/profile/amzn1.account.AF6N453LPAO7OTLN4JQEKLOGWFUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 11, 2019",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"This soup is versatile! I can use it for added flavor to beef gravies, crockpot dishes! My favorite is beef stroganoff by using this soup, adding dry onion soup and some sour cream.",Flavorful!,Flavor Name: Beefy MushroomSize: 10.5 Ounce (Pack of 12)Verified Purchase,,434522,1,21,Public
Mike,/gp/profile/amzn1.account.AFLVXJ3DDX75VERZE2ECIDQ3FKRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,3.0 out of 5 stars,I don't know if I liked or disliked this product but I am pretty sure that chicken vegetable soup will taste nothing at all like the bean with bacon soup that I ordered. This soup will be donated to the local food bank. I'm undecided as to whether or not I will reorder.,Oops! Wrong soups,Flavor Name: Bean with BaconSize: 11.25 Ounce (Pack of 12)Verified Purchase,,785987,0,1,Public
Bruce,/gp/profile/amzn1.account.AFFU2NKZCJ4SGMOY7W5MLYK65GWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 18, 2019",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,My wife likes this soup very much and it is nearly impossible to find in stores in my area. She has this every day.,"Mmmm, Mmmm good!",Flavor Name: Chicken Won TonSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,2231048,66,115,Public
Victoria Rose Dyrek,/gp/profile/amzn1.account.AEUBQQC2HLJKV4WO2YH37JMLE74Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,Delicious.  Packed well and arrived in a timely manner.  Will buy again.,Good taste,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,232233,43,93,Public
Warren,/gp/profile/amzn1.account.AG6WRXCCCQ5CEFSW7U6VVOTUIM5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,Great,Great,Flavor Name: Chicken GumboSize: 10.5 Ounce (Pack of 12)Verified Purchase,,267167,4,68,Public
terikcmo,/gp/profile/amzn1.account.AHU4DM3FG4S3JRD73N2BXJRGTXJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,Bought for donation,Donate to harvesters,Flavor Name: Double NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,2388529,53,526,Public
Josh,/gp/profile/amzn1.account.AGEVVC2NCNA752ICCDMWM7N34XQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 20, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,3.0 out of 5 stars,Ehh... Just chicken noodle soup with very salty dumplings and no chicken.,Ehh...,Flavor Name: Chicken Won TonSize: 10.5 Ounce (Pack of 12)Verified Purchase,,482047,247,65,Public
Amazon Customer,/gp/profile/amzn1.account.AHTDCRSXZ7OIOGBWKW4QLTH7GSDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,1.0 out of 5 stars,Almost every can was dented.  Do not buy from this seller ever.,Dented cans.  A total rip off!,Flavor Name: Chicken & StarsSize: 10.5 Ounce (Pack of 12)Verified Purchase,,10543159,14,26,Public
Amazon Customer,/gp/profile/amzn1.account.AEKGZZM6ARZEUPHNIH4GYND2GYHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 21, 2019",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,2.0 out of 5 stars,IT JUST DIDNT COMPARE TO OTHER SOUPS OUT THERE,NEED MILK,Flavor Name: New England Clam ChowderSize: 10.5 Ounce (Pack of 12)Verified Purchase,2 people found this helpful,599286,28,155,Public
Theresa M Urton,/gp/profile/amzn1.account.AH3KII23GRXEOK6MQSWOZIZXLLBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,I make my mom's slppyjoes with this soup.  It's very heard to find in the stores  the price is fare  so now I buy it by the case  it's a good value,Mom's sloppy joes,Flavor Name: Chicken GumboSize: 10.5 Ounce (Pack of 12)Verified Purchase,,4495765,2,10,Public
Helen Myrick,/gp/profile/amzn1.account.AEUIKXB5BA5FTBBU234IWWI2PAHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,My favorite,Good stuff,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,7899317,37,112,Public
carybuss,/gp/profile/amzn1.account.AFZQ4YFJ53RQVBODQIPGY3IEXKNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,Awesome can't find this in stores around me,Yumm,Flavor Name: Chicken GumboSize: 10.5 Ounce (Pack of 12)Verified Purchase,,2334851,1,30,Public
Tammy Barclay,/gp/profile/amzn1.account.AHB6BYCX5EG3PRSQ7IZPTG35NXJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 8, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,Good deal,Good deal,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,31306,1,38,Public
Carolyn M.,/gp/profile/amzn1.account.AHKAUZNPV4DB7L46JGIBPAELCGUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2019",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,"Every member of my family loves this soup. Everyone should Stock up on this soup,seems tone everyone’s favorite!",Satisfies everyone taste!,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,3547533,17,45,Public
Amazon Customer,/gp/profile/amzn1.account.AGYMYCWQGRXCAUKLR5ESMN2PE7JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,2.0 out of 5 stars,Very bland and nearly no meat or veggies.  Better soups out there.,Bland soup,Flavor Name: Chicken with RiceSize: 10.5 Ounce (Pack of 12)Verified Purchase,,9173198,248,269,Public
Swampcat,/gp/profile/amzn1.account.AFHNGZ6NP3JRH6GB362SGJSJ4WMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 19, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,4.0 out of 5 stars,"Great soup. Good for cold days, blah days, etc.",Great soup,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,5914454,69,118,Public
irene mikula,/gp/profile/amzn1.account.AFM73LFAZL2XQLMKFRX6U5CSQUWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 26, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,The taste was very good and the little stars are easy to swallow. I like to eat chicken and star soup especially when I have the flu or sore throat.,Good soup,Flavor Name: Chicken & StarsSize: 10.5 Ounce (Pack of 12)Verified Purchase,,2088456,8,21,Public
Arlethia White,/gp/profile/amzn1.account.AEPOLXVSX7MWT4VZWPABHYCI4BNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 28, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,Delicious,Chicken noodle soup,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,1945220,1,40,Public
Sir Robert,/gp/profile/amzn1.account.AGPHYXKI5TWOS7BA66R6F6SGKS2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 10, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,2.0 out of 5 stars,FAIR TASTE. LITTLE MEAT. VERY SALTY.,NOT WHAT YOU GET FROM A CHINESE RESTAURANT,Flavor Name: Chicken Won TonSize: 10.5 Ounce (Pack of 12)Verified Purchase,,4738643,38,28,Public
bleepingbeep,/gp/profile/amzn1.account.AFXA4AVFZCD7WETCDWFULGE6RQZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 4, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,3.0 out of 5 stars,Four of the cans (one-third of the total) arrived with very big dents and had to be thrown out.,Beware of the packaging,Flavor Name: Chicken VegetableSize: 10.5 Ounce (Pack of 12)Verified Purchase,,5099509,138,33,Public
Shopper,/gp/profile/amzn1.account.AHIUHC345NZNA5PRTN3DWO5VCZUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,Good value!,Tast great !,Flavor Name: Double NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,1363785,5,34,Public
NWOutdoors,/gp/profile/amzn1.account.AEZIO75KHVMW4DUO34FPZ3RLU3VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 8, 2019",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,A classic favorite.  Sometimes available on Amazon for $12 for a case of 12.  Best price I’ve ever seen.,Amazon has best price I’ve seen when on sale,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,1708474,141,49,Public
Jim V,/gp/profile/amzn1.account.AFRKHHNGTQXTL4TC6JUK7D2UJ7JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2018",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,This makes awesome chili. I could not find it in the local stores and I needed it for my Chili recipe. I ordered a case so I would have it on hand. I used to use the powdered Beefy Mushroom Recipe Soup mixes but they quit making it.,Good added to your Chili recipes,Flavor Name: Beefy MushroomSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,141014,29,143,Public
Amazon Customer,/gp/profile/amzn1.account.AHKQKM7UE5I57Z5BNWE5OCXLXXQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 27, 2018",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,I liked being able to buy a lot of cans at one time & having them mailed to me.  That meant I didn't have to carry a heavy grocery bag from the store.,Vegetable Beef is my Favorite Campbell's Soup!,Flavor Name: Vegetable BeefSize: 10.5 Ounce (Pack of 12)Verified Purchase,2 people found this helpful,3481172,119,266,Public
kenny house,/gp/profile/amzn1.account.AHBVIQDROGYXUPEINP2IOG3IBFPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 20, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,bought many times......THE BEST !!!,LOVE the double noodles,Flavor Name: Double NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,4174382,5,59,Public
Amazon Customer,/gp/profile/amzn1.account.AHCA32J2O7GNUGU4HLZ5KYZE5E6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 23, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,Great. Why not offering it anymore?,Great stuff. Cant find it in the store.,Flavor Name: Chicken GumboSize: 10.5 Ounce (Pack of 12)Verified Purchase,,5458339,7,41,Public
Pauly,/gp/profile/amzn1.account.AHXRBRAHQI74ZIT4QYOQKDY4RDCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 23, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,Soup,umm good,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,608454,84,366,Public
