badges,page_url,ranking
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGCBQMI2NQ4XBU4OWQH7FQZ5AT2Q/?view=visitor,8735280
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHWTGY32Q2FP6MNJ4V356TQ7HTTQ/?view=visitor,1785750
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF5PBIK2AHOJ37P52GL4PUXVDQBQ/?view=visitor,5871914
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG23G6EUFGZUSAXHBWGMRS7JGM4Q/?view=visitor,84302179
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHWY55WPCGADGXLTRJDYZPF5Z5YA/?view=visitor,7021928
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEUZTJPA74HOM2NFO2V45D7YUSKA/?view=visitor,7740719
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AHK27ZLVWXFK2W7Z55E72CFYOODQ/?view=visitor,571133
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG4AG2KPL3S2OXRPV6OYT7UT4PNQ/?view=visitor,41693
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEQR65NDL2HUKSL3ENX7WKLWJAQA/?view=visitor,9744850
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AECW2UIKCO2C5JZLIF4CVG2R72CA/?view=visitor,13556
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AETCDRPXZL4TK3JUJKCCPPKY27SQ/?view=visitor,362433
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AF7RCFT4WYCIWAMBXPWZFINYTFBQ/?view=visitor,105155
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGYFUBROD5A7ZCPN4UCOXTVKRGCA/?view=visitor,1687151
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGTK53DLHCIGO4FTBF5OWKX2LA7A/?view=visitor,1821862
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AG7HAID44HF3XKOZVTN6I3Y2KWHA/?view=visitor,504933
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AGLER54UBELQNRISZ5HB3ED2RA3Q/?view=visitor,2331785
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AE3VCUKXT3KR7OGYF3FHD37NHGXA/?view=visitor,469296
True,https://www.amazon.com/profilewidget/bio/amzn1.account.AEVH5H3JJUKRCTWM626E6QTOAF2A/?view=visitor,461292
